"String ID","Source text","Translation","Context","Path","Filename"
"180","point six","point six","","SYSTEM","0173.wav"
"181","point seven","point seven","","SYSTEM","0174.wav"
"182","point eight","point eight","","SYSTEM","0175.wav"
"183","point nine","point nine","","SYSTEM","0176.wav"
"184","trim center","trim center","","SYSTEM","midtrim.wav"
"185","maximum trim reached","maximum trim reached","","SYSTEM","maxtrim.wav"
"186","minimum trim reached","minimum trim reached","","SYSTEM","mintrim.wav"
"187","timer 1 elapsed","timer 1 elapsed","","SYSTEM","timovr1.wav"
"188","timer 2 elapsed","timer 2 elapsed","","SYSTEM","timovr2.wav"
"189","timer 3 elapsed","timer 3 elapsed","","SYSTEM","timovr3.wav"
"190","transmitter battery low","transmitter battery low","","SYSTEM","lowbatt.wav"
"191","inactivity alarm","inactivity alarm","","SYSTEM","inactiv.wav"
"192","throttle warning","throttle warning","","SYSTEM","thralert.wav"
"193","switch warning","switch warning","","SYSTEM","swalert.wav"
"194","bad eeprom","bad eeprom","","SYSTEM","eebad.wav"
"195","Welcome to EdgeTX","Welcome to edge tea ex","","SYSTEM","hello.wav"
"196","RF signal low","RF signal low","","SYSTEM","rssi_org.wav"
"197","RF signal critical","RF signal critical","","SYSTEM","rssi_red.wav"
"198","radio antenna defective","radio antenna defective","","SYSTEM","swr_red.wav"
"199","telemetry lost","telemetry lost","","SYSTEM","telemko.wav"
"200","telemetry recovered","telemetry recovered","","SYSTEM","telemok.wav"
"201","Trainer connected","Trainer connected","","SYSTEM","trainco.wav"
"202","trainer signal lost","trainer signal lost","","SYSTEM","trainko.wav"
"203","trainer signal recovered","trainer signal recovered","","SYSTEM","trainok.wav"
"204","sensor lost","sensor lost","","SYSTEM","sensorko.wav"
"205","servo overload","servo overload","","SYSTEM","servoko.wav"
"206","power overload","power overload","","SYSTEM","rxko.wav"
"207","receiver still connected","receiver still connected","","SYSTEM","modelpwr.wav"
"208","armed","armed","","","armed.wav"
"209","disarmed","disarmed","","","disarm.wav"
"210","throttle cut","throttle cut","","","thrcut.wav"
"211","throttle active","throttle active","","","thract.wav"
"212","gear up","gear up","plane","","gearup.wav"
"213","gear down","gear down","plane","","geardn.wav"
"214","flaps up","flaps up","plane","","flapup.wav"
"215","flaps down","flaps down","plane","","flapdn.wav"
"216","spoiler up","spoiler up","","","splrup.wav"
"217","spoiler down","spoiler down","","","splrdn.wav"
"218","trainer on","trainer,on","","","trnon.wav"
"219","trainer off","trainer,off","","","trnoff.wav"
"220","engine off","engine,off","","","engoff.wav"
"221","too high","too high","","","tohigh.wav"
"222","too low","too low","","","tolow.wav"
"223","low battery","low battery","","","lowbat.wav"
"224","crow on","crow,on","","","crowon.wav"
"225","crow off","crow,off","","","crowof.wav"
"226","RF signal low","RF signal low","rc-link","","siglow.wav"
"227","RF signal critical","RF signal critical","rc-link","","sigcrt.wav"
"228","LQ","LQ","rc-link","","lq.wav"
"229","RF mode","RF mode","rc-link","","rfmode.wav"
"230","high speed mode active","high speed mode active","rc-link","","spdmod.wav"
"231","thermal mode on","thermal mode on","","","thmmod.wav"
"232","normal mode on","normal mode on","","","nrmmod.wav"
"233","landing mode on","landing mode on","","","lnding.wav"
"234","acro mode on","acro mode on","","","acro.wav"
"235","flight mode one","flight mode one","","","fm-1.wav"
"236","flight mode two","flight mode two","","","fm-2.wav"
"237","flight mode three","flight mode three","","","fm-3.wav"
"238","flight mode four","flight mode four","","","fm-4.wav"
"239","flight mode five","flight mode five","","","fm-5.wav"
"240","flight mode six","flight mode six","","","fm-6.wav"
"241","flight mode seven","flight mode seven","","","fm-7.wav"
"242","flight mode eight","flight mode eight","","","fm-8.wav"
"243","vario on","vario,on","","","vrion.wav"
"244","vario off","vario,off","","","vrioff.wav"
"245","flight mode power","flight mode power","","","fm-pwr.wav"
"246","flight mode land","flight mode land","","","fm-lnd.wav"
"247","flight mode float","flight mode float","","","fm-flt.wav"
"248","flight mode speed","flight mode speed","","","fm-spd.wav"
"249","flight mode fast","flight mode fast","","","fm-fst.wav"
"250","flight mode normal","flight mode normal","","","fm-nrm.wav"
"251","flight mode cruise","flight mode cruise","","","fm-crs.wav"
"252","flight mode acro","flight mode acro","","","fm-acr.wav"
"253","flight mode race","flight mode race","","","fm-rce.wav"
"254","flight mode launch","flight mode launch","","","fm-lch.wav"
"255","flight mode ping","flight mode ping","","","fm-png.wav"
"256","flight mode thermal","flight mode thermal","","","fm-thm.wav"
"257","flight mode thermal left","flight mode thermal left","","","fm-thl.wav"
"258","flight mode thermal right","flight mode thermal right","","","fm-thr.wav"
"259","flight mode stabilize","flight mode stabilize","","","fm-stb.wav"
"260","flight mode horizon","flight mode horizon","","","fm-hor.wav"
"261","flight mode angle","flight mode angle","","","fm-ang.wav"
"262","flight mode idle up 1","flight mode idle up 1","","","fm-id1.wav"
"263","flight mode idle up 2","flight mode idle up 2","","","fm-id2.wav"
"264","low rate","low rate","","","ratlow.wav"
"265","medium rate","medium rate","","","ratmed.wav"
"266","high rate","high rate","","","rathi.wav"
"267","take off","take off","","","takeof.wav"
"268","sport","sport","","","sport.wav"
"269","pattern","pattern","","","pattrn.wav"
"270","3D","3D","","","3d.wav"
"271","landing","landing","","","landin.wav"
"272","idle up 1","idle up 1","","","idleu1.wav"
"273","idle up 2","idle up 2","","","idleu2.wav"
"274","normal mode","normal mode","","","normod.wav"
"275","bank 0","bank 0","","","bank-0.wav"
"276","bank 1","bank 1","","","bank-1.wav"
"277","bank 2","bank 2","","","bank-2.wav"
"278","bank 3","bank 3","","","bank-3.wav"
"279","heading lock","heading lock","","","headlo.wav"
"280","rate mode","rate mode","","","ratmod.wav"
"281","3D Mode","3D Mode","","","3d-mod.wav"
"282","stabilize mode","stabilize mode","","","stabmo.wav"
"283","on","on","","","on.wav"
"284","off","off","","","off.wav"
"285","buzzer active","buzzer active","","","buzact.wav"
"286","crash-flip active","crash-flip active","multicopter","","crfact.wav"
"287","blackbox active","blackbox active","","","blkact.wav"
"288","pre-arm active","pre-arm active","","","preact.wav"
"289","stable mode","stable mode","","","stbmod.wav"
"290","brakes on","brakes,on","plane","","brakon.wav"
"291","brakes off","brakes,off","plane","","brakof.wav"
"292","butterfly on","butterfly,on","","","btfon.wav"
"293","butterfly off","butterfly,off","","","btfoff.wav"
"294","flaps one","flaps one","plane","","flp1.wav"
"295","flaps two","flaps two","plane","","flp2.wav"
"296","flaps three","flaps three","plane","","flp3.wav"
"297","flaps four","flaps four","plane","","flp4.wav"
"298","flaps five","flaps five","plane","","flp5.wav"
"299","wingsweep","wingsweep","plane","","wngswp.wav"
"300","wheelbrakes on","wheelbrakes,on","plane","","whlbro.wav"
"301","wheelbrakes off","wheelbrakes,off","plane","","whlbrf.wav"
"302","manual mode","manual mode","","","manmod.wav"
"303","acro mode","acro mode","","","acrmod.wav"
"304","angle mode","angle mode","","","angmod.wav"
"305","horizon mode","horizon mode","","","hznmod.wav"
"306","launch mode","launch mode","","","lncmod.wav"
"307","air mode","air mode","","","airmod.wav"
"308","pit mode","pit mode","","","pitmod.wav"
"309","navigation cruise","navigation cruise","autopilot","","navcrs.wav"
"310","navigation course hold","navigation course hold","autopilot","","navcsh.wav"
"311","navigation altitude hold","navigation altitude hold","autopilot","","navalh.wav"
"312","navigation position hold","navigation position hold","autopilot","","navpos.wav"
"313","navigation return to home","navigation return to home","autopilot","","navrth.wav"
"314","navigation waypoint","navigation waypoint","autopilot","","navwp.wav"
"315","cruise","cruise","autopilot","","cruise.wav"
"316","course hold","course hold","autopilot","","crshld.wav"
"317","altitude hold","altitude hold","autopilot","","althld.wav"
"318","position hold","position hold","autopilot","","poshld.wav"
"319","return to home","return to home","autopilot","","rth.wav"
"320","waypoint","waypoint","autopilot","","waypnt.wav"
"321","manual","manual","","","manual.wav"
"322","auto","auto","","","auto.wav"
"323","OSD","OSD","video","","osd.wav"
"324","OSD profile","OSD profile","video","","osdprf.wav"
"325","attitude hold mode","attitude hold mode","autopilot","","sxrahd.wav"
"326","manual mode","manual mode","","","sxrman.wav"
"327","stabilizer mode","stabilizer mode","","","sxrsmd.wav"
"328","stabilizer off","stabilizer,off","","","sxrsof.wav"
"329","stabilizer on","stabilizer,on","","","sxrstb.wav"
"330","wind rejection mode","wind rejection mode","","","sxrwr.wav"
"331","turtle mode on","turtle mode,on","multicopter","","turton.wav"
"332","turtle mode off","turtle mode,off","multicopter","","turtof.wav"
"333","flip","flip","","","flip.wav"
"334","autorotation","autorotation","heli","","auro.wav"
"335","failsafe active","failsafe,active","","","fsact.wav"
"336","failsafe off","failsafe,off","","","fsoff.wav"
"337","OSD Profile 1","OSD Profile 1","video","","osd1.wav"
"338","OSD Profile 2","OSD Profile 2","video","","osd2.wav"
"339","OSD Profile 3","OSD Profile 3","video","","osd3.wav"
"340","rate profile 1","rate profile 1","","","rates1.wav"
"341","rate profile 2","rate profile 2","","","rates2.wav"
"342","rate profile 3","rate profile 3","","","rates3.wav"
"343","rate profile 4","rate profile 4","","","rates4.wav"
"344","rate profile 5","rate profile 5","","","rates5.wav"
"345","rate profile 6","rate profile 6","","","rates6.wav"
"346","stick commands disabled","stick commands disabled","","","scmdof.wav"
"347","stick commands enabled","stick commands enabled","","","scmdon.wav"
"348","telemetry","telemetry","","","telem.wav"
"349","telemetry logging on","telemetry logging on","","","tlogon.wav"
"350","telemetry logging off","telemetry logging off","","","tlogof.wav"
"351","VTX","VTX","video","","vtx.wav"
"352","VTX on","VTX,on","video","","vtxon.wav"
"353","VTX off","VTX,off","video","","vtxoff.wav"
"354","VTX 25 milliwatts","VTX 25 milliwatts","video","","vtx25.wav"
"355","VTX 50 milliwatts","VTX 50 milliwatts","video","","vtx50.wav"
"356","VTX 100 milliwatts","VTX 100 milliwatts","video","","vtx100.wav"
"357","VTX 200 milliwatts","VTX 200 milliwatts","video","","vtx200.wav"
"358","VTX 300 milliwatts","VTX 300 milliwatts","video","","vtx300.wav"
"359","VTX 400 milliwatts","VTX 400 milliwatts","video","","vtx400.wav"
"360","VTX 500 milliwatts","VTX 500 milliwatts","video","","vtx500.wav"
"361","VTX 600 milliwatts","VTX 600 milliwatts","video","","vtx600.wav"
"362","VTX 700 milliwatts","VTX 700 milliwatts","video","","vtx700.wav"
"363","VTX 800 milliwatts","VTX 800 milliwatts","video","","vtx800.wav"
"364","VTX 900 milliwatts","VTX 900 milliwatts","video","","vtx900.wav"
"365","VTX Pit Mode","VTX Pit Mode","video","","vtxpm.wav"
"366","VTX Race Mode","VTX Race Mode","video","","vtxrm.wav"
"367","VTX 1 watt","VTX 1 watt","video","","vtx1w.wav"
"368","VTX 2 watts","VTX 2 watts","video","","vtx2w.wav"
"369","VTX 4 watts","VTX 4 watts","video","","vtx4w.wav"
"370","critical low battery","critical low battery","","","clobat.wav"
"371","start","start","","","start.wav"
"372","stop","stop","","","stop.wav"
"373","lights on","lights,on","","","lghton.wav"
"374","lights off","lights,off","","","lghtof.wav"
"375","buzzer off","buzzer,off","","","buzoff.wav"
"376","dynamic TX power","dynamic TX power","rc-link","","dyntxp.wav"
"377","maximum TX power","maximum TX power","rc-link","","maxtxp.wav"
"378","throttle hold","throttle hold","plane/heli","","thrhld.wav"
"379","throttle idle","throttle idle","plane/heli","","thridl.wav"
"380","throttle release","throttle release","plane/heli","","thrrel.wav"
"381","negative pitch allowed","negative pitch allowed","heli","","negpon.wav"
"382","negative pitch disallowed","negative pitch disallowed","heli","","negpof.wav"
"383","autolaunch started","autolaunch started","autopilot","","alnch.wav"
"384","rescue mode active","rescue mode active","autopilot","","rscmon.wav"
"385","rescue mode off","rescue mode off","autopilot","","rscmof.wav"
"386","headfree mode active","headfree mode active","multicopter","","hdfmon.wav"
"387","headfree mode off","headfree mode off","multicopter","","hdfmof.wav"
"388","heading adjust","heading adjust","multicopter","","hdadj.wav"
"389","FPV angle mix active","FPV angle mix active","multicopter","","agmxon.wav"
"390","FPV angle mix off","FPV angle mix off","multicopter","","agmxof.wav"
"391","air mode on","air mode on","","","airmon.wav"
"392","air mode off","air mode off","","","airmof.wav"
"393","OSD on","OSD,on","video","","osdon.wav"
"394","OSD off","OSD,off","video","","osdoff.wav"
"395","return to home started","return to home started","autopilot","","rthstr.wav"
"396","return to home stopped","return to home stopped","autopilot","","rthstp.wav"
"397","waypoint navigation started","waypoint navigation started","autopilot","","wpnstr.wav"
"398","waypoint navigation stopped","waypoint navigation stopped","autopilot","","wpnstp.wav"
"399","course hold active","course hold active","autopilot","","crshon.wav"
"400","course hold off","course hold off","autopilot","","crshof.wav"
"401","position hold active","position hold active","autopilot","","poshon.wav"
"402","position hold off","position hold off","autopilot","","poshof.wav"
"403","altitude hold active","altitude hold active","autopilot","","althon.wav"
"404","altitude hold off","altitude hold off","autopilot","","althof.wav"
"405","loiter","loiter","autopilot","","loiter.wav"
"406","safety on","safety,on","","","sftyon.wav"
"407","safety off","safety,off","","","sftyof.wav"
"408","SAFE on","SAFE,on","plane","","safeon.wav"
"409","SAFE off","SAFE,off","plane","","safeof.wav"
"410","flight envelope protection active","flight envelope protection active","plane","","fepact.wav"
"411","flight envelope protection off","flight envelope protection off","plane","","fepoff.wav"
"412","timer 1 reset","timer 1 reset","","","timrs1.wav"
"413","timer 2 reset","timer 2 reset","","","timrs2.wav"
"414","timer 3 reset","timer 3 reset","","","timrs3.wav"
"415","expo 1","expo 1","","","expo1.wav"
"416","expo 2","expo 2","","","expo2.wav"
"417","expo 3","expo 3","","","expo3.wav"
"418","active","active","","","active.wav"
"419","deactivated","deactivated","","","deact.wav"
"420","enabled","enabled","","","enabl.wav"
"421","disabled","disabled","","","disabl.wav"
"422","good","good","","","good.wav"
"423","bad","bad","","","bad.wav"
"424","normal","normal","","","normal.wav"
"425","warning","warning","","","warnng.wav"
"426","danger","danger","","","danger.wav"
"427","ready to fly","ready to fly","","","ready.wav"
"428","home reset","home reset","","","homrst.wav"
"429","GPS","GPS","","","gps.wav"
"430","GPS on","GPS,on","","","gpson.wav"
"431","GPS off","GPS,off","","","gpsoff.wav"
"432","VTX Frequency R1","VTX Frequency R1","video","","vtxfr1.wav"
"433","VTX Frequency R2","VTX Frequency R2","video","","vtxfr2.wav"
"434","VTX Frequency R3","VTX Frequency R3","video","","vtxfr3.wav"
"435","VTX Frequency R4","VTX Frequency R4","video","","vtxfr4.wav"
"436","VTX Frequency R5","VTX Frequency R5","video","","vtxfr5.wav"
"437","VTX Frequency R6","VTX Frequency R6","video","","vtxfr6.wav"
"438","VTX Frequency R7","VTX Frequency R7","video","","vtxfr7.wav"
"439","VTX Frequency R8","VTX Frequency R8","video","","vtxfr8.wav"
"440","VTX Maximum Power","VTX Maximum Power","video","","vtxmax.wav"
"441","blackbox erase","blackbox erase","","","blkers.wav"
"442","acro trainer mode","acro trainer mode","","","actnmd.wav"
"443","Camera wifi button","Camera wifi button","camera","","cwifi.wav"
"444","Camera power button","Camera power button","camera","","cpower.wav"
"445","Camera change mode","Camera change mode","camera","","cmode.wav"
"446","Camera start","Camera start","camera","","cstart.wav"
"447","Camera stop","Camera stop","camera","","cstop.wav"
"448","Recording start","Recording start","","","recsrt.wav"
"449","Recording stop","Recording stop","","","recstp.wav"
"450","Start recording","Start recording","","","strtrc.wav"
"451","Stop recording","Stop recording","","","stoprc.wav"
"452","DBM","DBM","","SYSTEM","dbm0.wav"
"453","DBM","DBM","","SYSTEM","dbm1.wav"
"454","kilometer","kilometer","","SYSTEM","km0.wav"
"455","kilometers","kilometers","","SYSTEM","km1.wav"
"456","Reverse Thrust","Reverse Thrust","plane","","revthr.wav"
"457","Reverse Thrust On","Reverse Thrust On","plane","","revon.wav"
"458","Reverse Thrust Off","Reverse Thrust Off","plane","","revoff.wav"
"459","Reverse Thrust Idle","Reverse Thrust Idle","plane","","revid.wav"
"460","Forward Thrust","Forward Thrust","plane","","revfwd.wav"
"461","telemetry connected","telemetry connected","","SYSTEM","telemco.wav"
"462","level mode","level mode","flight controller","","lvlmod.wav"
"463","diffs locked","diffs locked","car","","difloc.wav"
"464","diffs unlocked","diffs unlocked","car","","difulc.wav"
"465","engine start","engine start","car","","engsrt.wav"
"466","engine stop","engine stop","car","","engstp.wav"
"467","engine on","engine on","car","","engon.wav"
"468","Turn signals on","Turn signals on","car","","turnon.wav"
"469","Turn signals off","Turn signals off","car","","turnof.wav"
"470","High gear","High gear","car","","highgr.wav"
"471","Low gear","Low gear","car","","lowgr.wav"
"472","Dig mode","Dig mode","car","","digmod.wav"
"473","Two wheel drive","Two wheel drive","car","","2wd.wav"
"474","Four wheel drive","Four wheel drive","car","","4wd.wav"
"475","Winch in","Winch in","car","","wchin.wav"
"476","Winch out","Winch out","car","","wchout.wav"
"477","Front Steer","Front Steer","car","","str-f.wav"
"478","Rear Steer","Rear Steer","car","","str-r.wav"
"479","Four Wheel Steer","Four Wheel Steer","car","","str-4w.wav"
"480","Mirror Steer","Mirror Steer","car","","str-mr.wav"
"481","Crab Steer","Crab Steer","car","","str-cr.wav"
"482","Motor armed","Motor armed","soaretx","","motarm.wav"
"483","Power","Power","soaretx","","power.wav"
"484","Speed","Speed","soaretx","","speed.wav"
"485","Thermal","Thermal","soaretx","","therml.wav"
"486","Front wheel drive","Front wheel drive","car","","fwd.wav"
"487","Rear wheel drive","Rear wheel drive","car","","rwd.wav"
"488","All wheel drive","All wheel drive","car","","awd.wav"
"489","Throttle enabled","Throttle enabled","car","","thren.wav"
"490","Throttle disabled","Throttle disabled","car","","thrdis.wav"
"491","Winch enabled","Winch enabled","car","","wchen.wav"
"492","Winch disabled","Winch disabled","car","","wchdis.wav"
"493","Drift mode on","Drift mode on","car","","drifon.wav"
"494","Drift mode off","Drift mode off","car","","drifof.wav"
"495","Gyro enabled","Gyro enabled","","","gyroon.wav"
"496","Gyro disabled","Gyro disabled","","","gyroof.wav"
"497","Launch control active","Launch control active","","","launch.wav"
"498","Wet mode enabled","Wet mode enabled","","","wetmde.wav"
"500","Max gyro","Max gyro","","","maxgyr.wav"
"501","Max assistance","Max assistance","","","maxast.wav"
"502","Overheating","Overheating","","","overht.wav"
"503","Motor overheating","Motor overheating","","","mothot.wav"
